13052017|143717|-508|240|16444N
13052017|143720|-540|232|16452N
13052017|143722|-528|172|16472N
13052017|143724|-428|212|16344N
13052017|143726|-468|196|16524N
13052017|143728|-540|216|16384N
13052017|143730|-512|344|16460N
13052017|143732|-392|192|16412N
13052017|143734|-500|280|16512N
13052017|143736|-652|296|16428N
13052017|143738|-488|264|16268N
13052017|143740|-576|204|16440N
13052017|143742|-516|236|16324N
13052017|143744|-492|316|16432N
13052017|143746|-528|312|16300N
13052017|143748|-500|320|16432N
13052017|143750|-524|220|16224N
13052017|143752|-616|200|16352N
13052017|143754|-552|208|16356N
13052017|143756|-488|252|16492N
13052017|143758|-504|336|16416N
13052017|143800|-564|288|16208N
13052017|143802|-524|376|16472N
13052017|143817|-516|256|16272N
13052017|143819|-572|172|16496N
13052017|143821|-472|324|16360N
13052017|143823|-544|320|16388N
13052017|143825|-436|300|16356N
13052017|143827|-540|244|16340N
13052017|143829|-436|240|16316N
13052017|143831|-580|264|16400N
13052017|143833|-532|208|16292N
13052017|143835|-520|356|16400N
13052017|143837|-516|336|16332N
13052017|143839|-624|368|16356N
13052017|143841|-484|348|16216N
13052017|143843|-484|208|16264N
13052017|143845|-548|264|16296N
13052017|143847|-580|220|16440N
13052017|143849|-464|248|16336N
13052017|143851|-552|376|16312N
13052017|143853|-564|400|16444N
13052017|143855|-456|228|16336N
13052017|143857|-472|196|16340N
13052017|143859|-436|308|16412N
13052017|143901|-532|300|16376N
13052017|143904|-444|372|16400N
13052017|143906|-496|264|16272N
13052017|143908|-428|248|16320N
13052017|143910|-524|268|16372N
13052017|143912|-496|284|16220N
13052017|143914|-508|236|16356N
13052017|143916|-484|244|16340N
13052017|143918|-580|336|16408N
13052017|143920|-480|284|16264N
13052017|143922|-572|296|16408N
13052017|143924|-572|396|16360N
13052017|143926|-584|268|16116N
13052017|143928|-612|176|16180N
13052017|143930|-628|304|16344N
13052017|143932|-560|280|16252N
13052017|143934|-500|288|16480N
13052017|143936|-528|344|16332N
13052017|143938|-476|220|16392N
13052017|143940|-544|128|16332N
13052017|143942|-496|268|16424N
13052017|143944|-592|320|16372N
13052017|143946|-552|276|16296N
13052017|143948|-568|280|16396N
13052017|143950|-508|224|16376N
13052017|143952|-556|220|16312N
13052017|143954|-540|356|16184N
13052017|143956|-476|228|16348N
13052017|143958|-436|352|16428N
13052017|144000|-464|200|16328N
13052017|144002|-404|316|16388N
13052017|144004|-584|192|16312N
13052017|144006|-484|208|16180N
13052017|144008|-504|216|16312N
13052017|144018|-488|248|16448N
13052017|144020|-696|276|16340N
13052017|144022|-532|276|16340N
13052017|144024|-672|260|16384N
13052017|144026|-556|284|16292N
13052017|144028|-524|248|16308N
13052017|144030|-404|200|16408N
13052017|144032|-600|280|16340N
13052017|144034|-572|300|16280N
13052017|144036|-600|280|16256N
13052017|144039|-516|300|16248N
13052017|144041|-468|244|16392N
13052017|144043|-548|248|16304N
13052017|144045|-564|320|16364N
13052017|144047|-480|252|16284N
13052017|144049|-516|260|16356N
13052017|144051|-532|248|16328N
13052017|144053|-548|232|16276N
13052017|144055|-556|236|16248N
13052017|144057|-480|236|16240N
13052017|144059|-568|328|16348N
13052017|144101|-508|408|16232N
13052017|144103|-560|212|16340N
13052017|144105|-480|224|16252N
13052017|144115|-460|236|16404N
13052017|144117|-520|248|16244N
13052017|144119|-472|200|16340N
13052017|144121|-548|244|16408N
13052017|144123|-508|232|16372N
13052017|144125|-536|324|16428N
13052017|144127|-576|252|16172N
13052017|144130|-408|180|16284N
13052017|144132|-564|308|16308N
13052017|144134|-508|324|16388N
13052017|144136|-576|320|16268N
13052017|144138|-552|320|16348N
13052017|144140|-508|304|16172N
13052017|144142|-616|288|16292N
13052017|144144|-600|300|16520N
13052017|144146|-592|244|16296N
13052017|144148|-508|276|16460N
13052017|144150|-516|388|16292N
13052017|144152|-492|360|16332N
13052017|144154|-548|324|16340N
13052017|144156|-372|312|16344N
13052017|144158|-484|228|16360N
13052017|144200|-552|188|16392N
13052017|144202|-436|284|16292N
13052017|144204|-532|352|16396N
13052017|144206|-536|344|16232N
13052017|144208|-620|200|16440N
13052017|144210|-492|212|16244N
13052017|144212|-572|300|16364N
13052017|144214|-588|244|16384N
13052017|144216|-604|296|16404N
13052017|144218|-560|336|16444N
13052017|144220|-444|284|16312N
13052017|144222|-556|284|16188N
13052017|144224|-676|232|16464N
13052017|144226|-500|316|16356N
13052017|144228|-500|224|16372N
13052017|144230|-468|248|16300N
13052017|144232|-472|180|16284N
13052017|144234|-528|128|16352N
13052017|144236|-476|292|16224N
13052017|144238|-488|252|16296N
13052017|144240|-440|252|16332N
13052017|144243|-468|216|16316N
13052017|133200|-584|260|16428N
13052017|133202|-632|272|16368N
13052017|133204|-508|152|16348N
13052017|133206|-472|292|16452N
13052017|133208|-488|144|16384N
13052017|133210|-520|240|16260N
13052017|133212|-548|300|16276N
13052017|133214|-564|224|16416N
13052017|133216|-584|236|16596N
13052017|133218|-552|272|16180N
13052017|133229|-724|276|16300N
13052017|133231|-588|208|16224N
13052017|133233|-568|212|16324N
13052017|133235|-632|328|16408N
13052017|133237|-584|228|16184N
13052017|133239|-500|248|16300N
13052017|133241|-444|364|16236N
13052017|133243|-408|308|16272N
13052017|133245|-664|244|16448N
13052017|133247|-516|180|16384N
13052017|133249|-536|436|16272N
13052017|133251|-508|276|16248N
13052017|133253|-572|312|16232N
13052017|133255|-468|280|16568N
13052017|133257|-528|284|16436N
13052017|133259|-588|260|16364N
13052017|133301|-556|332|16364N
13052017|133303|-512|308|16320N
13052017|133305|-516|220|16432N
13052017|133307|-572|248|16308N
13052017|133309|-488|336|16392N
13052017|133311|-592|260|16464N
13052017|133313|-504|252|16456N
13052017|133315|-440|328|16396N
13052017|133317|-404|292|16316N
13052017|133319|-556|320|16400N
13052017|133321|-544|280|16400N
13052017|133323|-476|208|16388N
13052017|133325|-588|216|16216N
13052017|133328|-568|196|16432N
13052017|133330|-560|308|16308N
13052017|133332|-600|344|16376N
13052017|133334|-572|208|16328N
13052017|133336|-616|280|16380N
13052017|133338|-548|312|16380N
13052017|133340|-572|292|16316N
13052017|133342|-452|256|16360N
13052017|133344|-576|252|16300N
13052017|133346|-516|304|16188N
13052017|133348|-464|276|16232N
13052017|133350|-540|364|16492N
13052017|133352|-564|352|16440N
13052017|133354|-560|316|16384N
13052017|133356|-496|172|16384N
13052017|133358|-596|332|16532N
13052017|133400|-476|220|16300N
13052017|133402|-480|304|16504N
13052017|133404|-380|280|16300N
13052017|133406|-448|344|16392N
13052017|133408|-620|240|16440N
13052017|133410|-544|116|16364N
13052017|133412|-492|280|16500N
13052017|133414|-548|312|16448N
13052017|133416|-496|296|16340N
13052017|133418|-2068|2868|13060N
13052017|133420|652|12000|11868N
13052017|133422|5956|11208|5140N
13052017|133424|1500|13672|2976N
13052017|133426|288|15772|4716N
13052017|133428|1592|15288|4824N
13052017|133430|76|16120|3420N
13052017|133432|-3920|19532|-7600N
13052017|133434|2064|1476|15632N
13052017|133437|3008|14384|7076N
13052017|133439|-1276|12772|8212N
13052017|133441|-128|13428|9480N
13052017|133443|-960|12184|10992N
13052017|133445|6436|15356|5028N
13052017|133447|972|16356|3984N
13052017|133449|1376|15164|7252N
13052017|133451|-1456|15396|6176N
13052017|133453|2692|15260|6004N
13052017|133455|9516|10612|11896N
13052017|133457|-460|616|16500N
13052017|133459|-440|700|16336N
13052017|133501|-288|604|16408N
13052017|133503|-428|704|16300N
13052017|133505|-496|636|16360N
13052017|133507|-452|572|16344N
13052017|133509|-444|608|16348N
13052017|133511|-412|680|16340N
13052017|133650|-848|15168|1944N
13052017|133652|340|16228|-1088N
13052017|133654|460|16188|1228N
13052017|133656|236|16340|560N
13052017|133658|560|16316|828N
13052017|133700|460|16340|532N
13052017|133702|396|16420|556N
13052017|133704|464|16332|632N
13052017|133706|340|16304|612N
13052017|133708|408|16432|716N
13052017|133710|484|16312|752N
13052017|133712|408|16380|608N
13052017|133714|376|16368|764N
13052017|133716|392|16332|648N
13052017|133718|436|16300|668N
13052017|133720|440|16392|696N
13052017|133722|372|16452|564N
13052017|133724|408|16396|712N
13052017|133726|336|16372|528N
13052017|133728|296|16380|480N
13052017|133730|140|16292|568N
13052017|133732|168|16460|412N
13052017|133734|284|16480|424N
13052017|133736|168|16372|412N
13052017|133739|104|16468|444N
13052017|133741|184|16448|264N
13052017|133743|164|16472|256N
13052017|133745|80|16320|364N
13052017|133747|184|16396|472N
13052017|133749|120|16352|420N
13052017|133751|216|16452|456N
13052017|133753|164|16464|388N
13052017|133755|204|16320|404N
13052017|133757|260|16332|300N
13052017|133759|204|16344|344N
13052017|133801|244|16396|376N
13052017|133803|136|16348|424N
13052017|133805|156|16496|328N
13052017|133807|252|16380|256N
13052017|133809|200|16356|372N
13052017|133811|160|16420|256N
13052017|133813|136|16384|152N
13052017|133815|104|16392|320N
13052017|133817|212|16412|440N
13052017|133819|208|16456|384N
13052017|133821|216|16308|320N
13052017|133823|168|16392|416N
13052017|133825|72|16456|532N
13052017|133827|120|16368|548N
13052017|133829|156|16344|384N
13052017|133831|224|16368|352N
13052017|133833|156|16396|232N
13052017|133835|144|16384|420N
13052017|133837|260|16428|436N
13052017|133839|240|16440|312N
13052017|133841|168|16380|372N
13052017|133843|212|16412|528N
13052017|133846|240|16428|408N
13052017|133848|156|16468|172N
13052017|133850|196|16444|400N
13052017|133852|12|16424|412N
13052017|133854|168|16292|392N
13052017|133856|284|16412|484N
13052017|133858|176|16500|404N
13052017|133900|204|16328|180N
13052017|133902|140|16420|388N
13052017|133904|220|16472|436N
13052017|133906|356|16428|360N
13052017|133908|308|16404|372N
13052017|133910|184|16352|340N
13052017|133912|80|16508|400N
13052017|133914|84|16360|392N
13052017|133918|128|16364|300N
13052017|133920|120|16320|380N
13052017|133922|252|16372|368N
13052017|133924|284|16356|460N
13052017|133926|220|16312|264N
13052017|133928|224|16400|416N
13052017|133930|236|16240|332N
13052017|133932|120|16320|436N
13052017|133934|228|16444|352N
13052017|133936|204|16372|260N
13052017|133938|248|16516|532N
13052017|133940|168|16368|404N
13052017|133942|180|16360|280N
13052017|133944|216|16460|460N
13052017|133946|248|16372|308N
13052017|133948|140|16460|336N
13052017|133950|188|16384|244N
13052017|133952|180|16464|340N
13052017|133954|152|16332|364N
13052017|133956|84|16416|336N
13052017|133958|236|16348|388N
13052017|134000|52|16448|396N
13052017|134002|112|16380|404N
13052017|134004|172|16352|352N
13052017|134006|184|16228|352N
13052017|134008|108|16360|500N
13052017|134010|108|16404|368N
13052017|134012|236|16408|392N
13052017|134014|152|16400|432N
13052017|134016|40|16372|324N
13052017|134018|192|16416|408N
13052017|134020|148|16384|320N
13052017|134022|100|16424|380N
13052017|134025|196|16360|432N
13052017|134027|224|16400|364N
13052017|134029|164|16512|376N
13052017|134031|260|16460|308N
13052017|134033|272|16396|428N
13052017|134035|204|16500|244N
13052017|134037|192|16388|460N
13052017|134039|168|16372|392N
13052017|134041|292|16288|240N
13052017|134043|264|16412|520N
13052017|134045|176|16364|396N
13052017|134047|204|16424|384N
13052017|134049|180|16456|384N
13052017|134051|168|16372|312N
13052017|134053|184|16380|528N
13052017|134055|144|16504|440N
13052017|134057|64|16340|408N
13052017|134059|136|16380|444N
13052017|134101|200|16412|392N
13052017|134103|188|16384|356N
13052017|134105|176|16356|336N
13052017|134107|92|16380|440N
13052017|134109|15472|4704|2080N
13052017|134111|16444|-24|544N
13052017|134113|16500|-68|404N
