03102016|203514|396|304|16236
03102016|203517|248|424|16124
03102016|203519|352|368|16360
03102016|203521|248|316|16280
03102016|203523|312|312|16360
03102016|203525|344|264|16360
03102016|203527|336|368|16264
03102016|203529|332|392|16300
03102016|203531|420|312|16428
03102016|203533|320|312|16300
03102016|203535|424|388|16484
03102016|203537|372|344|16160
03102016|203539|480|128|16260
03102016|203541|192|456|16228
03102016|203543|412|336|16412
03102016|203545|256|468|16304
03102016|203547|272|416|16288
03102016|203549|356|392|16228
03102016|203551|420|396|16288
03102016|203553|348|352|16412
03102016|203555|348|300|16352
03102016|203557|380|320|16344
03102016|203559|172|280|16168
03102016|203601|336|272|16172
03102016|203603|344|356|16336
03102016|203605|280|368|16160
03102016|203607|236|340|16336
03102016|203609|176|428|16212
03102016|203611|276|312|16192
03102016|203613|584|212|16152
03102016|203615|348|280|16068
03102016|203617|328|408|16232
03102016|203619|376|344|16292
03102016|203621|424|452|16292
03102016|203623|432|368|16304
03102016|203625|320|416|16120
03102016|203627|312|424|16244
03102016|203629|364|456|16400
03102016|203631|332|308|16300
03102016|203633|660|436|16268
03102016|203635|472|232|16328
03102016|203637|352|268|16144
03102016|203639|288|272|16288
03102016|203641|340|412|16284
03102016|203643|584|256|16368
03102016|203645|304|280|16212
03102016|203647|352|304|16160
03102016|203649|408|520|16396
03102016|203652|492|128|16160
03102016|203654|188|412|16212
03102016|203656|280|392|16336
03102016|203658|76|276|16520
03102016|203700|0|448|16344
03102016|203702|300|380|16284
03102016|203704|360|376|16260
03102016|203706|224|376|16276
03102016|203708|280|308|16240
03102016|203710|392|356|16388
03102016|203712|388|316|16316
03102016|203714|212|324|16404
03102016|203716|416|400|16288
03102016|203718|352|304|16072
03102016|203720|360|320|16236
03102016|203722|312|284|16424
03102016|203724|276|432|16300
03102016|203726|420|328|16052
03102016|203728|268|368|16364
03102016|203730|244|420|16236
03102016|203732|220|408|16148
03102016|203734|388|308|16188
03102016|203736|312|368|16152
03102016|203738|312|276|16068
03102016|203740|436|356|16244
03102016|203742|248|304|16308
03102016|203744|344|368|16348
03102016|203746|328|336|16304
03102016|203748|336|344|16148
03102016|203750|276|292|16432
03102016|203752|276|340|16316
03102016|203754|232|316|16304
03102016|203756|432|376|16180
03102016|203758|324|348|16424
03102016|203800|304|420|16264
03102016|203802|184|456|16276
03102016|203804|276|268|16196
03102016|203806|356|328|16184
03102016|203808|268|424|16092
03102016|203810|184|352|16160
03102016|203812|360|372|16344
03102016|203814|380|288|16264
03102016|203816|356|452|16344
03102016|203818|352|320|16352
03102016|203820|244|388|16288
03102016|203823|324|304|16244
03102016|203825|232|376|16396
03102016|203827|452|304|16464
03102016|203829|380|272|16432
03102016|203831|352|292|16308
03102016|203833|392|344|16148
03102016|203835|296|360|16384
03102016|203837|212|324|16420
03102016|203839|504|208|16256
03102016|203841|392|300|16204
03102016|203843|348|356|16284
03102016|203845|376|272|16256
03102016|203847|348|408|16256
03102016|203849|264|352|16228
03102016|203851|428|412|16316
03102016|203853|196|356|16248
03102016|203855|296|384|16208
03102016|203857|424|292|16320
03102016|203859|228|368|16224
03102016|203901|288|344|16276
03102016|203903|292|480|16260
03102016|203905|100|440|16200
03102016|203907|316|340|16152
03102016|203909|320|344|16288
03102016|203911|336|412|16220
03102016|203913|244|300|16192
03102016|203915|368|316|16376
03102016|203917|416|264|16368
03102016|203919|224|360|16300
03102016|203921|228|436|16416
03102016|203923|288|340|16184
03102016|203925|316|300|16196
03102016|203927|292|396|16296
03102016|203929|324|356|16184
03102016|203931|360|304|16296
03102016|203933|308|320|16336
03102016|203935|284|344|16256
03102016|203937|296|248|16192
03102016|203939|364|344|16240
03102016|203941|320|356|16352
03102016|203943|296|276|16388
03102016|203945|304|304|16128
03102016|203947|304|364|16224
03102016|203949|332|380|16192
03102016|203952|244|376|16136
03102016|203954|244|312|16320
03102016|203956|252|320|16424
03102016|203958|296|284|16256
03102016|204000|416|348|16256
03102016|204002|300|368|16144
03102016|204004|260|384|16356
03102016|204006|316|448|16368
03102016|204008|396|384|16224
03102016|204010|268|320|16280
03102016|204012|336|380|16240
03102016|204014|284|396|16360
03102016|204016|360|376|16424
03102016|204018|292|300|16292
03102016|204020|308|228|16392
03102016|204022|268|296|16196
03102016|204024|328|352|16080
03102016|204026|308|428|16264
03102016|204028|272|328|16224
03102016|204030|324|436|16316
03102016|204032|360|292|16236
03102016|204034|344|416|16312
03102016|204036|320|356|16460
03102016|204038|292|316|16140
03102016|204040|296|300|16408
03102016|204042|340|332|16212
03102016|204044|296|352|16228
03102016|204046|292|324|16312
03102016|204048|304|300|16220
03102016|204050|336|380|16204
03102016|204052|240|304|16232
03102016|204054|352|344|16308
03102016|204056|328|384|16308
03102016|204058|268|280|16148
03102016|204100|392|328|16264
03102016|204102|300|344|16456
03102016|204104|304|360|16260
03102016|204106|328|228|16336
03102016|204108|228|424|16232
03102016|204110|376|376|16228
03102016|204112|444|292|16284
03102016|204114|236|304|16256
03102016|204116|360|368|16228
03102016|204118|268|340|16156
03102016|204120|432|384|16304
03102016|204123|256|392|16248
03102016|204125|328|436|16196
03102016|204127|320|428|16400
03102016|204129|336|296|16216
03102016|204131|368|324|16232
03102016|204133|304|420|16188
03102016|204135|300|312|16344
03102016|204137|384|268|16336
03102016|204139|348|324|16152
03102016|204141|300|292|16360
03102016|204143|320|336|16312
03102016|204145|416|408|16372
03102016|204147|296|336|16348
03102016|204149|388|364|16316
03102016|204151|212|384|16340
03102016|204153|396|364|16340
03102016|204155|212|348|16380
03102016|204157|332|404|16288
03102016|204159|344|340|16352
03102016|204201|272|376|16304
03102016|204203|432|336|16408
03102016|204205|320|448|16204
03102016|204207|336|336|16272
03102016|204209|264|400|16188
