05092016|213745|-584|124|16268
05092016|213755|-408|92|16328
05092016|213805|-660|204|16160
05092016|213815|-624|120|16208
05092016|213825|-456|260|16092
05092016|213835|-628|208|16232
05092016|213845|-596|152|16100
05092016|213855|-648|148|16336
05092016|213905|-588|208|16016
05092016|213915|-516|256|16300
05092016|213925|-676|176|16200
05092016|213940|-572|112|16140
05092016|213950|-584|192|16268
05092016|214000|-548|112|16084
05092016|214010|-620|156|16252
05092016|214020|-476|76|16436
05092016|214030|-624|164|16220
05092016|214041|-404|88|16108
05092016|214051|-532|172|16288
05092016|214101|-512|112|16360
05092016|214113|-488|180|16276
05092016|214118|-572|204|16328
05092016|214123|-508|176|16180
05092016|214128|-576|160|16324
05092016|214133|-532|196|16320
05092016|214139|-484|172|16168
05092016|214144|-560|204|16220
05092016|214149|-620|136|16188
05092016|214154|-588|24|16300
05092016|214159|-512|92|16376
05092016|214211|-488|188|16044
05092016|214213|-536|128|16312
05092016|214215|-564|192|16224
05092016|214217|-540|304|16200
05092016|214219|-572|132|16172
05092016|214221|-548|244|16148
05092016|214223|-572|136|16356
05092016|214225|-460|260|16288
05092016|214227|-592|196|16204
05092016|214229|-572|164|16156
05092016|214231|-564|96|16028
05092016|214234|-548|124|16128
05092016|214236|-484|232|16296
05092016|214238|-552|228|16076
05092016|214240|-604|236|16068
05092016|214242|-520|152|16176
05092016|214244|-740|172|16376
05092016|214246|-508|176|16164
05092016|214248|-592|56|16260
05092016|214250|-608|156|16180
05092016|214252|-536|124|16188
05092016|214254|-572|156|16252
05092016|214302|-592|268|16272
05092016|214305|-556|224|16116
05092016|214312|-444|172|16312
05092016|214314|-580|232|16288
05092016|214316|-588|200|16232
05092016|214318|-560|212|16172
05092016|214320|-584|172|16372
05092016|214322|-620|200|16244
05092016|214324|-564|180|16188
05092016|214326|-568|168|16388
05092016|214328|-556|208|16128
05092016|214330|-504|168|16236
05092016|214333|-1288|268|16112
05092016|214335|-544|104|16276
05092016|214337|-624|180|16244
05092016|214339|-508|188|16224
05092016|214341|-456|164|16100
05092016|214343|-572|172|16184
05092016|214345|-576|92|16152
05092016|214347|-460|308|16340
05092016|214349|-536|160|16220
05092016|214351|-556|204|16464
05092016|214353|-404|192|16128
05092016|214355|-556|240|16296
05092016|214357|-608|156|16172
05092016|214359|-508|220|16256
05092016|214401|-632|196|16260
05092016|214403|-524|184|16140
05092016|214405|-488|180|16144
05092016|214407|-556|120|16388
05092016|214409|-468|144|16228
05092016|214411|-668|192|16176
05092016|214413|-584|180|16264
05092016|214415|-552|168|16196
05092016|214417|-548|104|16284
05092016|214419|-596|280|16312
05092016|214421|-468|136|16316
05092016|214423|-632|244|16112
05092016|214425|-532|236|16340
05092016|214427|-672|144|16288
05092016|214429|-556|108|15924
05092016|214431|-592|80|16348
05092016|214433|-616|228|16304
05092016|214435|-516|48|16148
05092016|214437|-752|248|16060
05092016|214439|-576|116|16196
05092016|214441|-596|232|16264
05092016|214443|-624|216|16200
05092016|214445|-592|108|16140
05092016|214447|-448|80|16084
05092016|214449|-564|140|16412
05092016|214451|-592|180|16292
05092016|214453|-540|84|16192
05092016|214455|-516|108|16328
05092016|214457|-552|100|16160
05092016|214459|-532|192|16208
05092016|214501|-544|180|16144
05092016|214504|-580|252|16224
05092016|214506|-648|124|16312
05092016|214508|-456|148|16176
05092016|214510|-504|116|16268
05092016|214512|-576|176|16292
05092016|214514|-556|108|16340
05092016|214516|-624|164|16228
05092016|214518|-536|132|16296
05092016|214520|-592|128|16152
05092016|214522|-640|256|16304
05092016|214524|-452|172|16316
05092016|214526|-560|236|16336
05092016|214528|-596|240|16204
05092016|214530|-600|84|16280
05092016|214532|-588|336|16296
05092016|214534|-524|188|16172
05092016|214536|-484|216|16260
05092016|214538|-608|148|16172
05092016|214540|-504|148|16224
05092016|214542|-544|100|16240
05092016|214544|-524|144|16160
05092016|214546|-464|192|16220
05092016|214548|-484|232|16196
05092016|214550|-576|224|16108
05092016|214552|-556|108|16372
05092016|214554|-584|200|16252
05092016|214556|-556|192|16364
05092016|214558|-524|168|16192
05092016|214600|-500|196|16136
05092016|214602|-616|140|16276
05092016|214604|-640|168|16240
05092016|214606|-580|240|16128
05092016|214608|-600|60|16136
05092016|214610|-584|104|16212
05092016|214612|-492|88|15984
05092016|214614|-616|192|16080
05092016|214616|-600|236|16300
05092016|214618|-696|172|16328
05092016|214620|-612|148|16176
05092016|214622|-476|216|16200
05092016|214624|-596|148|16348
05092016|214626|-580|256|16104
05092016|214628|-648|188|16292
05092016|214630|-592|132|16344
05092016|214632|-560|96|16268
05092016|214634|-484|164|16152
05092016|214637|-616|192|16224
05092016|214639|-508|204|16044
05092016|214641|-640|96|16348
05092016|214643|-556|116|16244
05092016|214645|-508|164|16304
05092016|214647|-496|144|16392
05092016|214649|-580|164|16232
05092016|214651|-624|140|16392
05092016|214653|-576|248|16124
05092016|214655|-548|172|16196
05092016|214657|-640|172|16244
05092016|214659|-564|204|16260
05092016|214701|-540|84|16232
05092016|214703|-612|224|16324
05092016|214705|-680|168|16236
05092016|214707|-512|208|16212
05092016|214709|-612|184|16384
05092016|214711|-548|148|16080
