08112016|200301|9676|15472|320N
08112016|200303|8932|13172|-3236N
08112016|200305|9372|13044|-980N
08112016|200307|5952|16556|-4140N
08112016|200309|4660|15900|-1520N
08112016|200311|4880|15336|2872N
08112016|200313|4980|14384|-2336N
08112016|200315|5304|14680|-3800N
08112016|200317|7616|14544|-4508N
08112016|200319|3744|15796|-2308N
08112016|200321|9356|14512|-3364N
08112016|200323|6612|11948|-4076N
08112016|200325|1896|13436|-1512N
08112016|200327|6572|13428|-208N
08112016|200329|6420|11636|-3396N
08112016|200332|7312|10056|1036N
08112016|200334|9028|12860|-2564N
08112016|200336|7140|14464|-4120N
08112016|200338|8268|12832|-1784N
08112016|200340|6412|16480|-764N
08112016|200342|5204|14932|-2380N
08112016|200344|2468|18444|-816N
08112016|200346|-988|17300|-396N
08112016|200348|-344|16968|276N
08112016|200350|2696|16232|-1084N
08112016|200352|8076|11668|-3040N
08112016|200354|8760|9672|-1236N
08112016|200356|8912|16512|-2156N
08112016|200358|6184|16528|5184N
08112016|200400|8172|14320|-3988N
08112016|200402|4068|15300|968N
08112016|200404|9952|13148|-2548N
08112016|200406|6884|13780|-5644N
08112016|200408|6776|14916|-388N
08112016|200410|5000|11724|-5600N
08112016|200412|10768|17436|-280N
08112016|200414|10776|12720|-824N
08112016|200416|7292|14048|2136N
08112016|200418|3808|14544|-640N
08112016|200420|2940|16488|-1756N
08112016|200422|5012|16600|1948N
08112016|200424|7816|13452|-1320N
08112016|200426|4568|15508|-4436N
08112016|200428|9296|13540|-1472N
08112016|200430|9196|11952|-1524N
08112016|200432|10116|9308|-3060N
08112016|200434|9788|12040|-3172N
08112016|200436|2728|15164|-5436N
08112016|200438|3960|14876|-2296N
08112016|200440|4620|16056|-4248N
08112016|200442|3400|16724|-1996N
08112016|200444|3972|15560|-2456N
08112016|200446|3348|15436|-3812N
08112016|200449|3056|15800|-2912N
08112016|200451|9660|12968|-4140N
08112016|200453|11640|11712|-1604N
08112016|200455|11260|11376|-2256N
08112016|200457|9772|12212|-3428N
08112016|200459|11552|12676|-508N
08112016|200501|11336|10620|-956N
08112016|200503|10748|13680|-1304N
08112016|200505|7536|13468|1116N
08112016|200507|8340|15476|-5288N
08112016|200509|6368|15400|-1016N
08112016|200511|1160|15484|-2472N
08112016|200513|5776|16964|-4800N
08112016|200515|7996|12604|-5324N
08112016|200517|14476|8904|-4404N
08112016|200519|12196|8524|-6916N
08112016|200521|11204|8712|-8144N
08112016|200523|11300|11264|-4340N
08112016|200525|8460|12852|-6524N
08112016|200527|7892|12856|-8708N
08112016|200529|8752|10400|-8900N
08112016|200531|9224|12224|-10120N
08112016|200533|15496|14668|-7536N
08112016|200535|12636|11008|-7224N
08112016|200537|3356|14552|-4108N
08112016|200539|4832|13452|-3772N
08112016|200541|9624|13184|-2868N
08112016|200543|8072|14684|-2436N
08112016|200545|10644|12276|-1168N
08112016|200547|9956|12756|-2696N
08112016|200549|9200|14636|-584N
08112016|200551|9788|13392|-2452N
08112016|200553|7196|12332|-2984N
08112016|200555|2436|15620|-4372N
08112016|200557|2080|17164|-3408N
08112016|200559|-272|15828|-5176N
08112016|200601|1372|15564|-4784N
08112016|200603|4032|15620|-3668N
08112016|200605|6116|15228|-3808N
08112016|200608|7736|12844|-9408N
08112016|200610|5212|13436|-3484N
08112016|200612|4804|11068|-4540N
08112016|200614|8736|13804|-5096N
08112016|200616|3636|14584|-5380N
08112016|200618|4840|16360|-4612N
08112016|200620|6048|15544|-5828N
08112016|200622|1588|22616|-5984N
08112016|200624|9184|14492|-5432N
08112016|200626|11980|16380|-416N
08112016|200628|6692|11360|-2456N
08112016|200630|5940|13964|-4136N
08112016|200632|8876|12352|-2504N
08112016|200634|8996|13496|-2816N
08112016|200636|11752|10980|-3544N
08112016|200638|9780|12164|724N
08112016|200640|9640|13092|-1480N
08112016|200642|11312|14768|-200N
08112016|200644|6816|13744|-3288N
08112016|200646|7900|13036|-4128N
08112016|200648|7504|15260|-5000N
08112016|200650|7416|16916|-2564N
08112016|200652|10084|15120|-2040N
08112016|200654|7216|12520|-2404N
08112016|200656|7068|16044|-1924N
08112016|200658|5016|14944|-4332N
08112016|200700|4212|15160|-2672N
08112016|200702|10164|14904|-1224N
08112016|200704|9368|18076|-1124N
08112016|200706|8736|14840|-1124N
08112016|200708|9556|14784|720N
08112016|200710|8216|16512|-2712N
