30102016|150601|-1992|-1612|15384N
30102016|150603|-1836|-1512|15608N
30102016|150815|-704|-708|15504N
30102016|150817|-548|-700|15484N
30102016|150819|-604|-668|15552N
30102016|150821|-748|-684|15520N
30102016|150823|-696|-760|15520N
30102016|150825|-648|-676|15472N
30102016|150827|-620|-600|15484N
30102016|150829|-608|-696|15484N
30102016|150831|-728|-640|15508N
30102016|150833|-624|-624|15440N
30102016|150835|-468|-664|15552N
30102016|150837|-648|-596|15500N
30102016|150839|-640|-588|15460N
30102016|150841|-580|-572|15628N
30102016|150843|-704|-552|15460N
30102016|150845|-648|-536|15436N
30102016|150847|-592|-580|15388N
30102016|150849|-708|-520|15508N
30102016|150851|-664|-548|15596N
30102016|150853|-616|-532|15656N
30102016|152143|-512|608|15548N
30102016|152145|-520|524|15576N
30102016|152147|-500|584|15524N
30102016|152709|-780|504|15484N
30102016|152711|2784|444|13400N
30102016|152713|-448|1248|14696N
30102016|152715|-988|1032|15688N
30102016|152717|-808|1292|15384N
30102016|152719|-808|1364|15452N
30102016|152721|-912|1276|15564N
30102016|152723|-876|1164|15488N
30102016|152725|-892|1280|15484N
30102016|152727|-872|1268|15396N
30102016|152729|-796|1272|15440N
30102016|152731|-764|1252|15360N
30102016|152733|-808|1332|15484N
30102016|152735|-964|1280|15500N
30102016|152737|-880|1308|15496N
30102016|152739|-860|1252|15496N
30102016|152741|-860|1344|15428N
30102016|152743|-816|1284|15384N
30102016|152745|-908|1332|15468N
30102016|152747|-860|1224|15512N
30102016|152749|-816|1248|15280N
30102016|152751|-808|1284|15296N
30102016|152753|-804|1268|15536N
30102016|152755|-892|1256|15420N
30102016|152757|-876|1268|15424N
30102016|152759|-720|1284|15592N
30102016|152801|-832|1316|15404N
30102016|152803|-776|1340|15428N
30102016|152805|-760|1240|15520N
30102016|152807|-864|1256|15552N
30102016|152809|-916|1216|15532N
30102016|152811|-864|1180|15332N
30102016|152813|-764|1408|15476N
30102016|152815|-872|1248|15336N
30102016|152817|-744|1344|15488N
30102016|152819|-868|1264|15480N
30102016|152821|-768|1208|15392N
30102016|152824|-820|1300|15532N
30102016|152826|-816|1292|15560N
30102016|152828|-856|1180|15508N
30102016|152830|-728|1588|14996N
30102016|152832|984|772|15124N
30102016|152834|2516|5492|12960N
30102016|152836|-660|1096|15372N
30102016|152838|-720|1168|15500N
30102016|152840|-668|1100|15356N
30102016|152842|-732|1164|15332N
30102016|152844|-648|1216|15376N
30102016|152846|-732|1200|15592N
30102016|152848|-1572|4280|16964N
30102016|152850|-1256|-836|15200N
30102016|152852|-184|756|15916N
30102016|152854|-704|820|15544N
30102016|152856|-744|1236|15424N
30102016|152858|-752|1180|15476N
30102016|152900|-716|1220|15416N
30102016|152902|-1116|1432|16792N
30102016|152904|-696|1080|15368N
30102016|152906|-764|1124|15588N
30102016|152908|-644|1144|15400N
30102016|152910|-724|1016|15376N
30102016|152912|-656|1108|15452N
30102016|152914|-704|1676|14440N
30102016|152916|-692|1084|15584N
30102016|152918|-788|1140|15508N
30102016|152920|-604|1148|15568N
30102016|152922|-652|1088|15440N
30102016|152924|-704|1088|15452N
30102016|152926|-812|1080|15412N
30102016|152928|-684|1108|15460N
30102016|152930|-676|1160|15428N
