03112016|123004|-6416|-4656|14308N
03112016|123006|2540|-12|16456N
03112016|123008|76|-1848|15980N
03112016|123010|76|-1824|16136N
03112016|123012|36|-1796|16064N
03112016|123014|-104|-2052|16012N
03112016|123016|32|-1836|15904N
03112016|123019|20|-1772|16116N
03112016|123021|-48|-1936|16028N
03112016|123023|68|-1948|16048N
03112016|123025|-60|-1824|15936N
03112016|123027|52|-1752|16068N
03112016|123029|-64|-1912|15984N
03112016|123031|64|-2004|15680N
03112016|123033|184|-1692|16180N
03112016|123035|40|-1876|15928N
03112016|123037|12|-1932|16120N
03112016|123039|40|-1932|15976N
03112016|123041|92|-1772|15960N
03112016|123043|176|-1912|15928N
03112016|123045|-12|-2012|15972N
03112016|123047|44|-1884|16000N
03112016|123049|48|-1884|16020N
03112016|123051|16|-1800|16028N
03112016|123053|72|-1828|15960N
03112016|123055|32|-1912|15912N
03112016|123057|-8|-1868|16048N
03112016|123059|4|-1808|16004N
03112016|123101|108|-1820|15824N
03112016|123103|-252|-1900|15808N
03112016|123105|-240|-1768|16196N
03112016|123107|28|-1788|15960N
03112016|123109|0|-1844|16052N
03112016|123111|76|-1852|16076N
03112016|123113|40|-1900|15964N
03112016|123115|64|-1756|15936N
03112016|123117|84|-1808|16192N
03112016|123119|124|-1884|15852N
03112016|123121|28|-1980|16048N
03112016|123123|-16|-1900|16008N
03112016|123125|12|-1864|16000N
03112016|123127|0|-1812|16108N
03112016|123129|76|-1920|16028N
03112016|123131|-44|-1836|16020N
03112016|123133|40|-1816|15996N
03112016|123135|-56|-1928|15952N
03112016|123137|-108|-1884|15952N
03112016|123139|-68|-1872|15740N
03112016|123141|48|-1864|15984N
03112016|123143|88|-1748|15960N
03112016|123145|24|-1772|16116N
03112016|123148|-128|-1836|16024N
03112016|123150|8|-1776|15916N
03112016|123152|40|-1916|16032N
03112016|123154|32|-1800|15940N
03112016|123156|-32|-1824|15928N
03112016|123158|100|-1896|15980N
03112016|123200|24|-1848|15920N
03112016|123202|-8|-1784|15928N
03112016|123204|56|-1848|15940N
03112016|123206|-32|-1948|15988N
03112016|123208|68|-1912|16012N
03112016|123210|28|-1812|15908N
03112016|123212|32|-1848|16032N
03112016|123214|-152|-1908|16156N
03112016|123216|11560|-2080|11200N
03112016|123218|10508|-2704|12300N
03112016|123220|-92|-1888|15964N
03112016|123222|-96|-1944|16032N
03112016|123224|-48|-2004|15992N
03112016|123226|8|-2056|15996N
03112016|123228|-192|-2080|16052N
03112016|123230|-120|-2028|15908N
03112016|123232|-100|-1996|15964N
03112016|123234|-92|-1880|15980N
03112016|123236|-172|-2032|15984N
03112016|123238|-228|-2020|16024N
03112016|123240|-80|-2028|15980N
03112016|123242|-32|-1968|16036N
03112016|123244|-68|-1908|16012N
03112016|123246|-260|-1980|16128N
03112016|123248|-20|-2052|15920N
03112016|123250|-208|-1976|16028N
03112016|123252|-76|-2044|16048N
03112016|123254|-100|-1980|15884N
03112016|123256|-84|-1964|16060N
03112016|123258|-224|-1932|16116N
03112016|123300|-64|-2060|15968N
03112016|123302|-160|-1900|15900N
03112016|123304|-192|-1836|16016N
03112016|123306|-236|-2024|15888N
03112016|123308|-156|-1928|16096N
03112016|123310|-92|-2140|15884N
03112016|123312|-200|-2000|16108N
03112016|123314|-32|-1944|15984N
03112016|123316|-120|-2008|16028N
03112016|123319|-112|-1980|15952N
03112016|123321|-120|-2004|16008N
03112016|123323|-136|-1908|15924N
03112016|123325|-140|-2156|16200N
03112016|123327|-180|-1968|15940N
03112016|123329|-196|-1976|16032N
03112016|123331|-180|-2044|15920N
03112016|123333|-152|-1996|15940N
03112016|123335|-52|-1904|16052N
03112016|123337|-84|-2012|16012N
03112016|123339|-252|-2000|16056N
03112016|123341|-108|-2000|16052N
03112016|123343|-92|-2088|16056N
03112016|123345|-192|-1996|15980N
03112016|123347|-92|-1948|15924N
03112016|123349|-88|-1996|15944N
03112016|123351|-212|-1948|16012N
03112016|123353|-124|-2052|16016N
03112016|123355|-152|-1968|15952N
03112016|123357|-80|-1964|15976N
03112016|123359|-148|-2032|15952N
03112016|123401|-52|-2048|15864N
03112016|123403|-48|-1984|15992N
03112016|123405|-80|-2136|15920N
03112016|123407|-96|-1948|15944N
03112016|123409|-152|-2032|16056N
03112016|123411|-96|-1892|15928N
03112016|123413|-132|-2016|15992N
03112016|123415|-144|-2020|16016N
03112016|123417|-64|-2012|15984N
03112016|123419|-28|-2028|16044N
03112016|123421|-120|-2032|16136N
03112016|123423|-88|-1924|16060N
03112016|123425|-28|-2064|16084N
03112016|123427|-104|-1940|15976N
03112016|123429|-224|-2016|15836N
03112016|123431|-128|-2044|15920N
03112016|123433|-40|-2000|15972N
03112016|123435|-124|-2036|15916N
03112016|123437|-28|-1912|15912N
03112016|123439|-228|-2056|16036N
03112016|123441|-80|-1980|15876N
03112016|123443|-112|-1892|15984N
03112016|123446|-156|-2068|15984N
03112016|123448|-112|-1964|16120N
03112016|123450|-80|-2012|15872N
03112016|123452|-84|-2080|15928N
03112016|123454|-88|-2032|15952N
03112016|123456|-108|-1976|16004N
03112016|123458|-184|-1940|15972N
